MSFT,212.46,1.176692083215664,2020-10-01,2.8
GOOG,1490.09,0.33555020166567123,2020-10-01,0.0
AAPL,116.79,2.1405942289579585,2020-10-01,0.0
MSFT,202.47,1.2347508272830543,2020-10-31,2.8
GOOG,1621.01,0.30844967026730247,2020-10-31,0.0
AAPL,108.86,2.296527650192908,2020-10-31,0.0
MSFT,214.07,1.1678422945765403,2020-11-30,2.8
GOOG,1760.74,0.28397151197791837,2020-11-30,0.0
AAPL,119.05,2.099958000839983,2020-11-30,0.0
MSFT,221.68,1.1277517141826054,2020-12-30,2.8
GOOG,1739.52,0.28743561442236937,2020-12-30,0.0
AAPL,133.72,1.8695782231528568,2020-12-30,0.0
MSFT,231.96,1.0777720296602862,2021-01-29,2.8
GOOG,1835.74,0.2723697255602645,2021-01-29,0.0
AAPL,131.96,1.894513488936041,2021-01-29,0.0
MSFT,232.38,1.0758240812462347,2021-02-28,2.8
GOOG,2036.86,0.2454758795400764,2021-02-28,0.0
AAPL,121.26,2.061685634174501,2021-02-28,0.0
MSFT,231.85,1.0782833728703904,2021-03-30,2.8
GOOG,2055.54,0.24324508401685202,2021-03-30,0.0
AAPL,119.9,2.085070892410342,2021-03-30,0.0
MSFT,252.51,0.9900597996118966,2021-04-29,2.8
GOOG,2429.89,0.20577063159237663,2021-04-29,0.0
AAPL,133.48,1.8729397662571172,2021-04-29,0.0
MSFT,249.68,1.0012816404998397,2021-05-29,2.8
GOOG,2411.56,0.207334671333079,2021-05-29,0.0
AAPL,124.61,2.006259529732766,2021-05-29,0.0
MSFT,268.72,0.9303364096457278,2021-06-28,2.8
GOOG,2536.39,0.1971305674600515,2021-06-28,0.0
AAPL,134.78,1.8548746104763318,2021-06-28,0.0
MSFT,286.22,0.8734539864439941,2021-07-28,2.8
GOOG,2727.63,0.1833093198124379,2021-07-28,0.0
AAPL,144.98,1.7243757759690994,2021-07-28,0.0
MSFT,299.72,0.8341118377152008,2021-08-27,2.8
GOOG,2891.01,0.17294993791097227,2021-08-27,0.0
AAPL,148.6,1.6823687752355316,2021-08-27,0.0
MSFT,299.35,0.8351428094204109,2021-09-26,2.8
GOOG,2852.66,0.17527500648517524,2021-09-26,0.0
AAPL,146.92,1.7016063163626465,2021-09-26,0.0
MSFT,310.11,0.8061655541582019,2021-10-26,2.8
GOOG,2793.44,0.17899077839509708,2021-10-26,0.0
AAPL,149.32,1.6742566300562551,2021-10-26,0.0
MSFT,337.91,0.7398419697552602,2021-11-25,2.8
GOOG,2934.35,0.1703954879274797,2021-11-25,0.0
AAPL,161.94,1.5437816475237742,2021-11-25,0.0
MSFT,334.69,0.7469598733156055,2021-12-25,2.8
GOOG,2942.85,0.1699033250080704,2021-12-25,0.0
AAPL,176.28,1.418198320853188,2021-12-25,0.0
